date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:41	9383/9383	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:39%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/9	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/9.json	(from https://towasales.in/product-categories/applanation-tonometer/)
15:34:43	63296/63296	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:40%20GMT	https://towasales.in/our-products/ms1/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/ms1/index.html	(from https://towasales.in/product-categories/mobile-slitlamp/)
15:34:44	3277/3277	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/mobile-slitlamp/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/mobile-slitlamp/feed/index.html	(from https://towasales.in/product-categories/mobile-slitlamp/)
15:34:45	64489/64489	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:43%20GMT	https://towasales.in/our-products/at-1/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/at-1/index.html	(from https://towasales.in/product-categories/applanation-tonometer/)
15:34:45	23765401/23765401	---M--	200	added ('OK')	image/gif	date:Fri,%2029%20Sep%202023%2010:11:46%20GMT	https://towasales.in/wp-content/uploads/2023/09/Towa-Homepage-Video-Banner-Blue-1-GIF.gif	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-content/uploads/2023/09/Towa-Homepage-Video-Banner-Blue-1-GIF.gif	(from https://towasales.in/)
15:34:45	3364/3364	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/applanation-tonometer/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/applanation-tonometer/feed/index.html	(from https://towasales.in/product-categories/applanation-tonometer/)
15:34:45	2353/2353	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/digital-imaging-system/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/digital-imaging-system/feed/index.html	(from https://towasales.in/product-categories/digital-imaging-system/)
15:34:47	9283/9283	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:45%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/10	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/10.json	(from https://towasales.in/product-categories/digital-imaging-system/)
15:34:47	63225/63225	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:46%20GMT	https://towasales.in/our-products/dis1/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/dis1/index.html	(from https://towasales.in/product-categories/digital-imaging-system/)
15:34:48	9509/9509	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:48%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/11	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/11.json	(from https://towasales.in/product-categories/eye-cam-digital-camera-image-filing-sw/)
15:34:48	3633/3633	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/eye-cam-digital-camera-image-filing-sw/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/eye-cam-digital-camera-image-filing-sw/feed/index.html	(from https://towasales.in/product-categories/eye-cam-digital-camera-image-filing-sw/)
15:34:49	9117/9117	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:48%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/13	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/13.json	(from https://towasales.in/product-categories/contrast-glaretester/)
15:34:50	65764/65764	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:48%20GMT	https://towasales.in/our-products/td-10/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/td-10/index.html	(from https://towasales.in/product-categories/eye-cam-digital-camera-image-filing-sw/)
15:34:50	65240/65240	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:49%20GMT	https://towasales.in/our-products/cgt-2000/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/cgt-2000/index.html	(from https://towasales.in/product-categories/contrast-glaretester/)
15:34:51	9088/9088	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:50%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/14	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/14.json	(from https://towasales.in/product-categories/soft-noncontact-tonometer/)
15:34:51	65041/65041	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:51%20GMT	https://towasales.in/our-products/snt-700/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/snt-700/index.html	(from https://towasales.in/product-categories/soft-noncontact-tonometer/)
15:34:51	2960/2960	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/contrast-glaretester/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/contrast-glaretester/feed/index.html	(from https://towasales.in/product-categories/contrast-glaretester/)
15:34:52	2464/2464	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/soft-noncontact-tonometer/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/soft-noncontact-tonometer/feed/index.html	(from https://towasales.in/product-categories/soft-noncontact-tonometer/)
15:34:52	9364/9364	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:51%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/20	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/20.json	(from https://towasales.in/product-categories/autorefractor-keratometer/)
15:34:52	2637/2637	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/autorefractor-keratometer/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/autorefractor-keratometer/feed/index.html	(from https://towasales.in/product-categories/autorefractor-keratometer/)
15:34:53	63961/63961	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:52%20GMT	https://towasales.in/our-products/speedy-k2/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/speedy-k2/index.html	(from https://towasales.in/product-categories/autorefractor-keratometer/)
15:34:53	9951/9951	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:52%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/21	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/21.json	(from https://towasales.in/product-categories/hand-held-autorefractor-keratometer/)
15:34:53	4334/4334	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/hand-held-autorefractor-keratometer/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/hand-held-autorefractor-keratometer/feed/index.html	(from https://towasales.in/product-categories/hand-held-autorefractor-keratometer/)
15:34:55	9722/9722	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:53%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/22	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/22.json	(from https://towasales.in/product-categories/hand-held-auto-refractometer/)
15:34:55	64319/64319	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:53%20GMT	https://towasales.in/our-products/retinomax-k-plus-5/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/retinomax-k-plus-5/index.html	(from https://towasales.in/product-categories/hand-held-autorefractor-keratometer/)
15:34:55	63020/63020	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:54%20GMT	https://towasales.in/our-products/retinomax-5/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/retinomax-5/index.html	(from https://towasales.in/product-categories/hand-held-auto-refractometer/)
15:34:55	4098/4098	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/hand-held-auto-refractometer/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/hand-held-auto-refractometer/feed/index.html	(from https://towasales.in/product-categories/hand-held-auto-refractometer/)
15:34:56	9104/9104	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:55%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/23	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/23.json	(from https://towasales.in/product-categories/slitlamp-visionix/)
15:34:57	63317/63317	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:55%20GMT	https://towasales.in/our-products/retinomax-screen/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/retinomax-screen/index.html	(from https://towasales.in/product-categories/hand-held-auto-refractometer/)
15:34:58	63489/63489	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:56%20GMT	https://towasales.in/our-products/mw-50d-clinical/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/mw-50d-clinical/index.html	(from https://towasales.in/product-categories/slitlamp-visionix/)
15:34:58	65405/65405	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:04:57%20GMT	https://towasales.in/our-products/mw-50d-digital/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/mw-50d-digital/index.html	(from https://towasales.in/product-categories/slitlamp-visionix/)
15:34:58	3844/3844	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/slitlamp-visionix/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/slitlamp-visionix/feed/index.html	(from https://towasales.in/product-categories/slitlamp-visionix/)
15:34:58	9979/9979	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:58%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/25	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/25.json	(from https://towasales.in/product-categories/indirect-ophthalmoscope/)
15:34:58	2800/2800	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/indirect-ophthalmoscope/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/indirect-ophthalmoscope/feed/index.html	(from https://towasales.in/product-categories/indirect-ophthalmoscope/)
15:35:00	9612/9612	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:04:58%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/26	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/26.json	(from https://towasales.in/product-categories/indirect-ophthalmoscope-with-camera/)
15:35:00	19222/19222	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:04:58%20GMT	https://towasales.in/our-products/io-%ce%b1-led/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/io-%ce%b1-led/index.html	(from https://towasales.in/product-categories/indirect-ophthalmoscope/)
15:35:00	19132/19132	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:04:59%20GMT	https://towasales.in/our-products/io-%ce%b1-led-camera/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/io-%ce%b1-led-camera/index.html	(from https://towasales.in/product-categories/indirect-ophthalmoscope-with-camera/)
15:35:00	2745/2745	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/indirect-ophthalmoscope-with-camera/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/indirect-ophthalmoscope-with-camera/feed/index.html	(from https://towasales.in/product-categories/indirect-ophthalmoscope-with-camera/)
15:35:01	10362/10362	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:05:00%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/27	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/27.json	(from https://towasales.in/product-categories/binocular-loupes/)
15:35:01	6219/6219	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/binocular-loupes/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/binocular-loupes/feed/index.html	(from https://towasales.in/product-categories/binocular-loupes/)
15:35:02	17126/17126	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/direct-ophthalmoscopes/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/direct-ophthalmoscopes/feed/index.html	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:03	8891/8891	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:05:02%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/28	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/28.json	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:05	63278/63278	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:02%20GMT	https://towasales.in/our-products/blp-4blp-6/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/blp-4blp-6/index.html	(from https://towasales.in/product-categories/binocular-loupes/)
15:35:05	19114/19114	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:03%20GMT	https://towasales.in/our-products/bx%ce%b1-13-led/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/bx%ce%b1-13-led/index.html	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:05	18869/18869	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:03%20GMT	https://towasales.in/our-products/bx%ce%b1-13/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/bx%ce%b1-13/index.html	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:05	18894/18894	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:04%20GMT	https://towasales.in/our-products/bx%ce%b1-13a/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/bx%ce%b1-13a/index.html	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:06	18911/18911	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:06%20GMT	https://towasales.in/our-products/bx%ce%b1-rc/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/bx%ce%b1-rc/index.html	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:08	8893/8893	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:05:07%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/29	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/29.json	(from https://towasales.in/product-categories/retinoscopes/)
15:35:10	19005/19005	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:07%20GMT	https://towasales.in/our-products/bx%ce%b1-13-rx-led/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/bx%ce%b1-13-rx-led/index.html	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:10	19009/19009	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:07%20GMT	https://towasales.in/our-products/bx%ce%b1-13-rxsp-led/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/bx%ce%b1-13-rxsp-led/index.html	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:10	19096/19096	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:07%20GMT	https://towasales.in/our-products/bx%ce%b1-13rx/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/bx%ce%b1-13rx/index.html	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:11	19074/19074	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:09%20GMT	https://towasales.in/our-products/rc-%e2%85%b1/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/rc-%e2%85%b1/index.html	(from https://towasales.in/product-categories/direct-ophthalmoscopes/)
15:35:12	62092/62092	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:11%20GMT	https://towasales.in/product-categories/retinoscopes/page/2/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/retinoscopes/page/2/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:12	18825/18825	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/retinoscopes/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/retinoscopes/feed/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:13	9284/9284	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:05:12%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/32	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/32.json	(from https://towasales.in/product-categories/contact-lens-inspection-instruments/)
15:35:14	64878/64878	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:12%20GMT	https://towasales.in/our-products/rxrcled-rxrcspled-rc-iii/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/rxrcled-rxrcspled-rc-iii/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:15	62992/62992	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:13%20GMT	https://towasales.in/our-products/rx-3-led/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/rx-3-led/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:16	63023/63023	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:13%20GMT	https://towasales.in/our-products/rx-3sp-led/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/rx-3sp-led/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:16	62522/62522	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:14%20GMT	https://towasales.in/our-products/rx-3/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/rx-3/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:17	62521/62521	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:14%20GMT	https://towasales.in/our-products/rx-3a/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/rx-3a/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:17	62584/62584	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:16%20GMT	https://towasales.in/our-products/rx-rc/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/rx-rc/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:18	9140/9140	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:05:17%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/24	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/24.json	(from https://towasales.in/product-categories/aspherical-lens/)
15:35:19	62552/62552	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:16%20GMT	https://towasales.in/our-products/rx-3sp/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/rx-3sp/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:20	62595/62595	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:17%20GMT	https://towasales.in/our-products/rx-3asp/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/rx-3asp/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:20	19041/19041	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:17%20GMT	https://towasales.in/our-products/bx%ce%b1-13-rx-led-2/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/bx%ce%b1-13-rx-led-2/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:20	19030/19030	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Jan%202025%2010:05:18%20GMT	https://towasales.in/our-products/bx%ce%b1-13-rxsp-led-2/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/bx%ce%b1-13-rxsp-led-2/index.html	(from https://towasales.in/product-categories/retinoscopes/)
15:35:20	6990/6990	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/contact-lens-inspection-instruments/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/contact-lens-inspection-instruments/feed/index.html	(from https://towasales.in/product-categories/contact-lens-inspection-instruments/)
15:35:22	9206/9206	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:05:20%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/30	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/30.json	(from https://towasales.in/product-categories/phaco-machine/)
15:35:23	62453/62453	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:20%20GMT	https://towasales.in/our-products/cgx-4-led/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/cgx-4-led/index.html	(from https://towasales.in/product-categories/contact-lens-inspection-instruments/)
15:35:23	62442/62442	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:22%20GMT	https://towasales.in/our-products/cgx-3-led/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/cgx-3-led/index.html	(from https://towasales.in/product-categories/contact-lens-inspection-instruments/)
15:35:23	62445/62445	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:22%20GMT	https://towasales.in/our-products/cg-auto-ii/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/cg-auto-ii/index.html	(from https://towasales.in/product-categories/contact-lens-inspection-instruments/)
15:35:23	62232/62232	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:22%20GMT	https://towasales.in/our-products/cl-s/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/cl-s/index.html	(from https://towasales.in/product-categories/contact-lens-inspection-instruments/)
15:35:24	6072/6072	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/aspherical-lens/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/aspherical-lens/feed/index.html	(from https://towasales.in/product-categories/aspherical-lens/)
15:35:25	9579/9579	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:05:24%20GMT	https://towasales.in/wp-json/wp/v2/product_categories/31	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/product_categories/31.json	(from https://towasales.in/product-categories/advanced-vitrectomy-equipment/)
15:35:27	62171/62171	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:24%20GMT	https://towasales.in/our-products/20d/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/20d/index.html	(from https://towasales.in/product-categories/aspherical-lens/)
15:35:27	62132/62132	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:24%20GMT	https://towasales.in/our-products/78d/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/78d/index.html	(from https://towasales.in/product-categories/aspherical-lens/)
15:35:27	62151/62151	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:25%20GMT	https://towasales.in/our-products/90d/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/90d/index.html	(from https://towasales.in/product-categories/aspherical-lens/)
15:35:27	3910/3910	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/phaco-machine/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/phaco-machine/feed/index.html	(from https://towasales.in/product-categories/phaco-machine/)
15:35:28	63663/63663	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:27%20GMT	https://towasales.in/our-products/r-evo-smart-s/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/r-evo-smart-s/index.html	(from https://towasales.in/product-categories/phaco-machine/)
15:35:29	12241/12241	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:05:28%20GMT	https://towasales.in/wp-json/wp/v2/pages/316	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/wp/v2/pages/316.json	(from https://towasales.in/distributors/)
15:35:29	63160/63160	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:28%20GMT	https://towasales.in/our-products/r-evo-smart-e/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/r-evo-smart-e/index.html	(from https://towasales.in/product-categories/phaco-machine/)
15:35:30	63750/63750	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2010:05:28%20GMT	https://towasales.in/our-products/r-evo-smart-cr/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/our-products/r-evo-smart-cr/index.html	(from https://towasales.in/product-categories/advanced-vitrectomy-equipment/)
15:35:30	3985/3985	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Jan%202025%2011:26:36%20GMT	https://towasales.in/product-categories/advanced-vitrectomy-equipment/feed/	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/product-categories/advanced-vitrectomy-equipment/feed/index.html	(from https://towasales.in/product-categories/advanced-vitrectomy-equipment/)
15:35:30	2330/2330	---MC-	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2010:05:29%20GMT	https://towasales.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftowasales.in%2Fdistributors%2F	D:/Projects/Client/PhotoVision/PhotoVision/towasales.in/wp-json/oembed/1.0/embed1ab9.json	(from https://towasales.in/distributors/)
